pid,hid,area_siz,gender,age_gr,age,mob_use,sns_use,freq_sns1,year
27670001,276700,1,1,6,54,1,2, ,2015
27670002,276700,1,2,6,50,2,2, ,2015
27670003,276700,1,2,3,25,1,1,2,2015
27670005,276700,1,2,8,87,2,2, ,2015
27680002,276800,1,2,4,39,1,1,12,2015
27690001,276900,1,1,7,61,1,2, ,2015
27690002,276900,1,2,6,57,2,2, ,2015
27700001,277000,1,1,4,37,1,1,12,2015
27700002,277000,1,2,4,36,1,1,2,2015
27710002,277100,1,2,6,51,1,2, ,2015
27720001,277200,1,1,5,48,1,1,16,2015
27720002,277200,1,2,5,44,1,1,12,2015
27720003,277200,1,1,2,18,1,1,12,2015
27720004,277200,1,1,2,15,1,2, ,2015
27730001,277300,1,2,6,57,1,2, ,2015
27730002,277300,1,1,3,28,1,1,12,2015
27750001,277500,1,1,5,45,1,1,16,2015
27750002,277500,1,2,5,45,1,1,16,2015
27750003,277500,1,2,2,17,1,1,2,2015
27750004,277500,1,1,2,14,1,2, ,2015
27760002,277600,1,2,3,25,1,2, ,2015
27770001,277700,1,1,6,52,1,2, ,2015
27770004,277700,1,2,3,24,1,1,12,2015
27780001,277800,1,1,4,30,1,1,2,2015
27790001,277900,1,2,4,32,1,1,2,2015
27790002,277900,1,1,3,27,1,1,2,2015
27810001,278100,1,1,5,40,1,1,16,2015
27810002,278100,1,2,4,38,1,1,12,2015
27810003,278100,1,2,2,14,1,1,12,2015
27810004,278100,1,1,2,11,1,1,12,2015
27820001,278200,1,2,7,62,1,2, ,2015
27840002,278400,1,2,6,50,1,2, ,2015
27860001,278600,1,1,5,41,1,1,12,2015
27860002,278600,1,2,4,37,1,1,12,2015
27870001,278700,1,1,5,41,1,1,12,2015
27870002,278700,1,2,5,47,1,1,12,2015
27880001,278800,1,1,5,49,1,1,1,2015
27880002,278800,1,2,5,47,1,2, ,2015
27880003,278800,1,2,2,14,1,2, ,2015
27890001,278900,1,2,5,40,1,1,12,2015
27900001,279000,1,1,5,41,1,1,12,2015
27900002,279000,1,2,4,39,1,1,12,2015
27910003,279100,1,2,3,21,1,1,12,2015
27920001,279200,1,1,5,40,1,1,12,2015
27920002,279200,1,2,8,87,2,2, ,2015
27930001,279300,1,1,5,49,1,2, ,2015
27930002,279300,1,2,5,46,1,1,12,2015
27940001,279400,1,1,6,54,1,2, ,2015
27940002,279400,1,2,5,48,1,2, ,2015
27940003,279400,1,2,3,24,1,2, ,2015
27940004,279400,1,2,3,22,1,2, ,2015
27960001,279600,1,1,7,66,1,2, ,2015
27960002,279600,1,2,7,63,1,2, ,2015
27960003,279600,1,1,4,39,1,1,2,2015
27970001,279700,1,1,7,67,1,2, ,2015
27970002,279700,1,2,7,64,1,2, ,2015
27970004,279700,1,1,4,37,1,1,2,2015
27980001,279800,1,1,7,69,1,2, ,2015
27990001,279900,1,1,6,57,1,2, ,2015
28000001,280000,1,1,7,63,1,2, ,2015
28000002,280000,1,2,6,59,1,2, ,2015
28000003,280000,1,1,4,31,1,2, ,2015
28010001,280100,1,1,4,39,1,2, ,2015
28010002,280100,1,2,4,33,1,1,12,2015
28010003,280100,1,2,1,7,2,2, ,2015
28020001,280200,1,2,8,78,1,2, ,2015
28030001,280300,1,2,6,50,1,2, ,2015
28030002,280300,1,2,3,24,1,1,2,2015
28030003,280300,1,2,3,22,1,1,12,2015
28030004,280300,1,1,2,15,1,1,2,2015
28040001,280400,1,2,6,51,1,2, ,2015
28050001,280500,1,1,4,35,1,1,2,2015
28050002,280500,1,2,4,35,1,1,2,2015
28050003,280500,1,1,2,10,1,2, ,2015
28050004,280500,1,2,1,8,1,2, ,2015
28060001,280600,1,1,7,60,1,2, ,2015
28060002,280600,1,2,6,57,1,2, ,2015
28070001,280700,1,1,5,48,1,2, ,2015
28070002,280700,1,2,5,41,1,2, ,2015
28070004,280700,1,1,2,14,1,1,12,2015
28080001,280800,1,1,6,54,1,2, ,2015
28080002,280800,1,2,5,48,1,2, ,2015
28080003,280800,1,2,3,25,1,1,2,2015
28080004,280800,1,1,2,13,1,2, ,2015
28090001,280900,1,1,4,35,1,1,2,2015
28090002,280900,1,2,4,38,1,1,2,2015
28110001,281100,1,1,5,45,1,2, ,2015
28110002,281100,1,2,5,46,1,1,12,2015
28110003,281100,1,1,1,7,2,2, ,2015
28120001,281200,1,1,8,76,1,2, ,2015
28120002,281200,1,2,8,72,1,2, ,2015
28130001,281300,1,1,7,63,1,2, ,2015
28130002,281300,1,2,7,63,1,2, ,2015
28130003,281300,1,2,4,32,1,1,2,2015
28140001,281400,1,1,5,44,1,2, ,2015
28140002,281400,1,2,5,45,1,2, ,2015
28140003,281400,1,1,2,12,1,1,12,2015
28140004,281400,1,1,1,9,1,2, ,2015
28160001,281600,1,1,5,41,1,1,2,2015
28160002,281600,1,2,5,41,1,1,12,2015
28160003,281600,1,2,2,17,1,1,12,2015
28160004,281600,1,1,2,15,2,1,12,2015
28160005,281600,1,1,1,8,2,2, ,2015
28170002,281700,1,2,7,60,1,2, ,2015
28180001,281800,1,2,8,77,1,2, ,2015
28190001,281900,1,2,6,53,1,2, ,2015
28190002,281900,1,2,4,30,1,1,1,2015
28200002,282000,1,2,6,58,1,2, ,2015
28210001,282100,1,1,5,47,1,2, ,2015
28210002,282100,1,2,5,43,1,2, ,2015
28210003,282100,1,1,2,17,1,2, ,2015
28210004,282100,1,1,2,13,1,1,2,2015
28230002,282300,1,2,6,52,1,2, ,2015
28240004,282400,1,2,4,37,1,1,12,2015
28260001,282600,1,1,6,57,1,2, ,2015
28260002,282600,1,2,5,48,1,2, ,2015
28260003,282600,1,2,2,17,1,1,2,2015
28260004,282600,1,2,2,15,1,1,1,2015
28280001,282800,1,1,6,57,1,2, ,2015
28280002,282800,1,2,5,49,1,2, ,2015
28280003,282800,1,2,3,23,1,1,15,2015
28280004,282800,1,1,3,20,1,2, ,2015
28290002,282900,1,2,6,58,1,2, ,2015
28300001,283000,1,1,6,56,1,1,16,2015
28300002,283000,1,2,6,50,1,1,12,2015
28300003,283000,1,1,3,23,1,1,2,2015
28300004,283000,1,1,3,21,1,1,2,2015
28310001,283100,1,1,5,49,1,1,17,2015
28310002,283100,1,2,5,48,1,2, ,2015
28310003,283100,1,1,2,14,1,2, ,2015
28320001,283200,1,1,5,45,1,1,17,2015
28320002,283200,1,2,5,42,1,1,17,2015
28320003,283200,1,1,2,10,2,2, ,2015
28320004,283200,1,1,1,7,2,2, ,2015
28330001,283300,1,1,6,56,1,1,17,2015
28330002,283300,1,2,5,46,1,1,2,2015
28330004,283300,1,1,2,19,1,1,2,2015
28340001,283400,1,1,6,57,1,2, ,2015
28340002,283400,1,2,6,51,1,2, ,2015
28340003,283400,1,1,3,29,1,2, ,2015
28350003,283500,1,2,3,25,1,2, ,2015
28360004,283600,1,2,3,21,1,1,15,2015
28370001,283700,1,1,6,54,1,2, ,2015
28370002,283700,1,2,6,51,1,1,12,2015
28370003,283700,1,2,3,24,1,1,2,2015
28370004,283700,1,1,3,21,1,1,2,2015
28410001,284100,1,2,7,68,1,2, ,2015
28430001,284300,1,2,6,52,1,1,12,2015
28430002,284300,1,1,6,55,1,1,12,2015
28430004,284300,1,2,8,86,2,2, ,2015
28440001,284400,1,1,6,55,1,2, ,2015
28450002,284500,1,1,3,29,1,1,2,2015
28450003,284500,1,1,3,26,1,1,2,2015
28460001,284600,1,1,8,71,1,2, ,2015
28460002,284600,1,2,8,70,1,2, ,2015
28460005,284600,1,1,2,18,1,2, ,2015
28470001,284700,1,1,6,55,1,1,12,2015
28470002,284700,1,2,6,52,1,1,12,2015
28470003,284700,1,2,3,26,1,1,12,2015
28480002,284800,1,1,4,35,1,1,12,2015
28490002,284900,1,2,6,57,1,1,12,2015
28490003,284900,1,2,2,19,1,1,12,2015
28500001,285000,1,1,5,41,1,2, ,2015
28500002,285000,1,2,5,41,1,2, ,2015
28500004,285000,1,2,1,9,2,2, ,2015
28510002,285100,1,2,5,49,1,1,12,2015
28510004,285100,1,2,3,21,1,1,2,2015
28540001,285400,1,2,7,69,1,2, ,2015
28570001,285700,1,1,5,43,1,2, ,2015
28570002,285700,1,2,5,43,1,2, ,2015
28570003,285700,1,1,1,8,2,2, ,2015
28580001,285800,1,1,6,51,1,2, ,2015
28580002,285800,1,2,6,50,1,1,12,2015
28580003,285800,1,2,3,24,1,1,12,2015
28580004,285800,1,1,3,22,1,1,3,2015
28580005,285800,1,1,2,16,1,2, ,2015
28590001,285900,1,2,5,46,1,2, ,2015
28590002,285900,1,2,3,22,1,2, ,2015
28590003,285900,1,1,3,20,1,1,1,2015
28590004,285900,1,1,8,74,1,2, ,2015
28590005,285900,1,2,8,76,2,1,12,2015
28600001,286000,1,1,5,47,1,1,2,2015
28600002,286000,1,2,5,45,1,1,1,2015
28600003,286000,1,1,3,22,1,1,1,2015
28600004,286000,1,1,3,20,1,1,1,2015
28600005,286000,1,1,2,17,1,1,2,2015
28610001,286100,1,1,6,51,1,1,16,2015
28610002,286100,1,2,6,51,1,1,16,2015
28610003,286100,1,2,3,20,1,1,1,2015
28610004,286100,1,2,2,18,1,2, ,2015
28620001,286200,1,1,5,46,1,2, ,2015
28620002,286200,1,2,5,46,1,1,12,2015
28620003,286200,1,2,2,19,1,1,1,2015
28620004,286200,1,2,2,16,1,1,15,2015
28630001,286300,2,1,5,44,1,1,2,2015
28630002,286300,2,2,5,44,1,1,2,2015
28630003,286300,2,2,2,10,1,2, ,2015
28630004,286300,2,2,2,11,1,2, ,2015
28630005,286300,2,1,8,75,1,2, ,2015
28630006,286300,2,2,8,72,1,2, ,2015
28640001,286400,1,1,5,40,1,1,12,2015
28640002,286400,1,2,5,40,1,1,12,2015
28640003,286400,1,1,1,8,1,2, ,2015
28680001,286800,1,1,8,78,1,2, ,2015
28690001,286900,1,1,6,59,1,2, ,2015
28690002,286900,1,2,6,57,1,2, ,2015
28690003,286900,1,1,4,31,1,2, ,2015
28700001,287000,1,2,8,78,1,2, ,2015
28710001,287100,1,1,5,49,1,1,12,2015
28710002,287100,1,2,5,45,1,1,12,2015
28710003,287100,1,2,2,19,1,1,2,2015
28710004,287100,1,1,2,18,1,2, ,2015
28720001,287200,1,1,5,43,1,2, ,2015
28720002,287200,1,2,5,42,1,1,2,2015
28740001,287400,1,1,6,53,1,2, ,2015
28740002,287400,1,2,5,46,1,1,16,2015
28740003,287400,1,1,2,18,1,1,2,2015
28770001,287700,1,1,5,43,1,2, ,2015
28770002,287700,1,2,5,43,1,1,12,2015
28770003,287700,1,2,2,15,1,1,12,2015
28770004,287700,1,1,2,11,2,2, ,2015
28790001,287900,1,1,8,83,1,2, ,2015
28790002,287900,1,2,8,76,1,2, ,2015
28800001,288000,1,2,8,85,1,2, ,2015
28800002,288000,1,1,6,50,1,2, ,2015
28810001,288100,1,1,5,42,1,1,2,2015
28810002,288100,1,2,4,39,1,1,12,2015
28810003,288100,1,1,1,6,2,2, ,2015
28820001,288200,1,1,6,55,1,2, ,2015
28820002,288200,1,2,5,49,1,2, ,2015
28820003,288200,1,1,3,27,1,1,2,2015
28820004,288200,1,2,3,25,1,1,12,2015
28830002,288300,1,2,6,51,1,2, ,2015
28840002,288400,1,2,8,82,1,2, ,2015
28850001,288500,1,1,5,48,1,2, ,2015
28850002,288500,1,2,5,46,1,2, ,2015
28860002,288600,1,2,5,47,1,2, ,2015
28870001,288700,1,1,6,51,1,2, ,2015
28870002,288700,1,2,5,48,1,2, ,2015
28890002,288900,1,2,7,67,1,2, ,2015
28900001,289000,1,1,8,77,2,2, ,2015
28900002,289000,1,2,6,51,1,1,12,2015
28910001,289100,2,1,8,73,2,2, ,2015
28910002,289100,2,2,7,69,1,2, ,2015
28920001,289200,1,1,8,72,1,2, ,2015
28920002,289200,1,2,7,65,1,2, ,2015
28930001,289300,1,1,5,43,1,2, ,2015
28930002,289300,1,2,4,39,1,2, ,2015
28930003,289300,1,2,2,12,2,2, ,2015
28930004,289300,1,1,1,9,2,2, ,2015
28940001,289400,1,1,5,41,1,2, ,2015
28950001,289500,1,1,5,43,1,1,12,2015
28950002,289500,1,2,4,38,1,1,2,2015
28950003,289500,1,2,1,7,1,2, ,2015
28960001,289600,1,1,6,58,1,1,2,2015
28960002,289600,1,1,4,32,1,1,2,2015
28990001,289900,1,1,4,37,1,1,2,2015
28990002,289900,1,2,4,37,1,1,2,2015
28990004,289900,1,2,7,64,1,2, ,2015
29000001,290000,1,1,8,79,1,2, ,2015
29000002,290000,1,2,8,81,1,2, ,2015
29010001,290100,1,1,5,45,1,2, ,2015
29010002,290100,1,2,4,38,1,1,12,2015
29010003,290100,1,2,2,13,1,1,2,2015
29020001,290200,1,2,8,75,1,2, ,2015
29040001,290400,1,2,7,64,1,2, ,2015
29100001,291000,1,2,5,48,1,2, ,2015
29100002,291000,1,2,3,23,1,1,2,2015
29100003,291000,1,1,6,58,1,2, ,2015
29100004,291000,1,1,3,21,1,1,2,2015
29110002,291100,1,2,8,84,1,2, ,2015
29120004,291200,1,1,4,31,1,2, ,2015
29130001,291300,1,1,6,55,1,2, ,2015
29130002,291300,1,2,6,53,1,2, ,2015
29130003,291300,1,2,3,20,1,2, ,2015
29150001,291500,1,2,5,48,1,2, ,2015
29160001,291600,1,1,7,67,1,2, ,2015
29170001,291700,1,1,5,46,1,2, ,2015
29170002,291700,1,2,5,42,1,2, ,2015
29170003,291700,1,2,2,19,1,1,2,2015
29170004,291700,1,2,2,16,2,2, ,2015
29180001,291800,1,1,4,36,1,2, ,2015
29180002,291800,1,2,4,35,1,2, ,2015
29220001,292200,1,1,6,53,1,2, ,2015
29220002,292200,1,2,5,49,1,1,16,2015
29220003,292200,1,1,3,20,1,1,2,2015
29220004,292200,1,2,2,19,1,1,2,2015
29250001,292500,1,1,5,46,1,2, ,2015
29250002,292500,1,2,5,44,1,2, ,2015
29250003,292500,1,1,2,17,1,2, ,2015
29250004,292500,1,1,2,15,1,2, ,2015
29260001,292600,1,1,5,49,1,2, ,2015
29260002,292600,1,2,5,45,1,2, ,2015
29260003,292600,1,2,2,19,1,2, ,2015
29260004,292600,1,1,2,14,1,2, ,2015
29270001,292700,1,1,6,52,1,2, ,2015
29270002,292700,1,2,6,53,1,2, ,2015
29270003,292700,1,2,3,21,1,1,2,2015
29270004,292700,1,1,2,19,1,1,2,2015
29290002,292900,1,2,5,46,1,2, ,2015
29300001,293000,1,1,3,29,1,1,12,2015
29300002,293000,1,2,3,28,1,1,2,2015
29330001,293300,1,1,5,48,1,1,1,2015
29330002,293300,1,2,5,41,1,2, ,2015
29340001,293400,1,1,6,52,1,2, ,2015
29340002,293400,1,2,6,50,1,2, ,2015
29340003,293400,1,1,3,24,1,1,2,2015
29340004,293400,1,2,2,19,1,1,2,2015
29350001,293500,1,2,4,32,1,2, ,2015
29350002,293500,1,1,5,40,1,1,12,2015
29360001,293600,1,2,8,74,1,2, ,2015
29380001,293800,1,1,7,66,1,2, ,2015
29380002,293800,1,2,7,62,1,2, ,2015
29390001,293900,1,2,6,59,1,2, ,2015
29420001,294200,1,2,8,80,2,2, ,2015
29430002,294300,1,2,6,53,1,2, ,2015
29430003,294300,1,1,3,27,1,2, ,2015
29440001,294400,1,1,5,49,1,2, ,2015
29450001,294500,1,2,8,78,1,2, ,2015
29460001,294600,1,1,5,44,1,1,12,2015
29460002,294600,1,2,4,38,1,1,12,2015
29470001,294700,1,2,8,77,1,2, ,2015
29480001,294800,1,1,6,54,1,1,1,2015
29480002,294800,1,2,5,48,1,2, ,2015
29490001,294900,1,1,4,38,1,1,1,2015
29490002,294900,1,2,4,38,1,1,12,2015
29490003,294900,1,1,1,9,2,2, ,2015
29490004,294900,1,1,1,7,2,2, ,2015
29500001,295000,1,1,5,44,1,1,2,2015
29500002,295000,1,2,5,45,1,2, ,2015
29500003,295000,1,2,2,18,1,2, ,2015
29510001,295100,1,1,5,49,1,2, ,2015
29510002,295100,1,2,5,48,1,1,16,2015
29510003,295100,1,1,2,12,1,2, ,2015
29520002,295200,1,2,5,47,1,1,12,2015
29520004,295200,1,2,2,14,1,1,12,2015
29530001,295300,1,1,6,51,1,2, ,2015
29530002,295300,1,2,5,46,1,1,16,2015
29530004,295300,1,1,2,12,1,1,12,2015
29540001,295400,1,1,6,57,1,1,2,2015
29540002,295400,1,2,6,53,1,2, ,2015
29540003,295400,1,2,3,27,1,1,2,2015
29540004,295400,1,1,2,15,1,1,2,2015
29550001,295500,1,1,8,78,1,2, ,2015
29550003,295500,1,1,5,41,1,1,12,2015
29560001,295600,1,1,5,46,1,2, ,2015
29570001,295700,1,1,5,49,1,2, ,2015
29570002,295700,1,2,5,45,1,2, ,2015
29570003,295700,1,1,2,16,1,2, ,2015
29570004,295700,1,1,2,14,1,2, ,2015
29580001,295800,1,1,5,49,1,1,17,2015
29580002,295800,1,2,5,46,1,1,12,2015
29580003,295800,1,2,2,19,1,1,2,2015
29580004,295800,1,1,2,17,1,1,2,2015
29590001,295900,1,1,5,40,1,2, ,2015
29590002,295900,1,2,4,33,1,2, ,2015
29600001,296000,1,1,5,42,1,1,12,2015
29600002,296000,1,2,4,39,1,1,2,2015
29610001,296100,1,1,7,64,1,1,2,2015
29610002,296100,1,2,6,59,1,1,12,2015
29620001,296200,1,1,5,41,1,1,12,2015
29620002,296200,1,2,4,35,1,1,12,2015
29640001,296400,1,1,6,58,1,1,2,2015
29640002,296400,1,2,6,58,1,1,12,2015
29640003,296400,1,2,4,32,1,1,2,2015
29650001,296500,1,1,6,54,1,1,16,2015
29650002,296500,1,2,5,47,1,1,16,2015
29650003,296500,1,1,2,17,1,1,12,2015
29650004,296500,1,1,2,16,1,1,3,2015
29660001,296600,2,1,7,68,1,2, ,2015
29660002,296600,2,2,7,66,1,2, ,2015
29670001,296700,2,1,7,62,1,2, ,2015
29670002,296700,2,2,6,54,1,2, ,2015
29690001,296900,1,1,7,68,1,2, ,2015
29690002,296900,1,2,7,61,1,2, ,2015
29700001,297000,1,1,7,65,1,1,12,2015
29700002,297000,1,2,7,61,1,1,12,2015
29700003,297000,1,2,3,29,1,1,16,2015
29720001,297200,1,1,5,49,1,1,12,2015
29720002,297200,1,2,4,38,1,1,12,2015
29720003,297200,1,1,2,11,1,2, ,2015
29740001,297400,1,1,5,42,1,1,2,2015
29740002,297400,1,2,5,40,1,2, ,2015
29740003,297400,1,1,2,13,1,1,3,2015
29750001,297500,1,1,5,43,1,1,16,2015
29750002,297500,1,2,5,43,1,1,12,2015
29750003,297500,1,1,2,16,1,1,12,2015
29760002,297600,1,2,5,45,2,2, ,2015
29770002,297700,1,2,8,82,2,2, ,2015
29780001,297800,2,1,6,54,1,1,2,2015
29780002,297800,2,2,5,46,1,1,12,2015
29780003,297800,2,1,3,20,1,1,12,2015
29800001,298000,2,1,6,58,1,2, ,2015
29800002,298000,2,2,6,55,1,2, ,2015
29800004,298000,2,1,3,24,1,1,12,2015
29810001,298100,1,1,5,48,1,1,12,2015
29810002,298100,1,2,5,44,1,1,12,2015
29810003,298100,1,2,2,19,1,1,1,2015
29810004,298100,1,1,2,15,1,1,12,2015
29820001,298200,1,1,5,49,1,1,12,2015
29820002,298200,1,2,5,48,1,1,12,2015
29830001,298300,2,2,8,73,1,2, ,2015
29830002,298300,2,1,5,45,1,1,2,2015
29830003,298300,2,1,2,18,1,1,12,2015
29840001,298400,1,2,5,41,1,1,2,2015
29850001,298500,1,1,5,44,1,1,12,2015
29850002,298500,1,2,5,42,1,1,16,2015
29850003,298500,1,1,2,15,1,1,12,2015
29860001,298600,1,1,5,42,1,1,2,2015
29870001,298700,1,2,5,42,1,1,1,2015
29870002,298700,1,2,5,42,1,1,1,2015
29880002,298800,1,2,6,52,1,1,12,2015
29880003,298800,1,1,3,24,1,1,12,2015
29880004,298800,1,1,3,22,1,1,12,2015
29890001,298900,1,1,5,49,1,1,12,2015
29890002,298900,1,2,5,47,1,1,16,2015
29890003,298900,1,2,3,21,1,1,12,2015
29900001,299000,1,1,5,43,1,1,12,2015
29900002,299000,1,2,4,39,1,1,12,2015
29920001,299200,1,2,5,49,1,2, ,2015
29920002,299200,1,1,6,52,1,1,16,2015
29920003,299200,1,2,3,21,1,1,2,2015
29920004,299200,1,2,2,19,1,2, ,2015
29930001,299300,1,1,5,40,1,2, ,2015
29930002,299300,1,2,5,41,1,2, ,2015
29930003,299300,1,1,2,13,1,2, ,2015
29930004,299300,1,1,2,10,2,2, ,2015
29940002,299400,1,2,5,49,1,2, ,2015
29960001,299600,1,1,4,37,1,2, ,2015
29960002,299600,1,2,4,37,1,1,12,2015
29960003,299600,1,2,2,11,1,2, ,2015
29970001,299700,1,1,5,41,1,2, ,2015
29970002,299700,1,2,4,36,1,2, ,2015
29970003,299700,1,1,2,10,2,2, ,2015
29970004,299700,1,1,1,8,2,2, ,2015
29980001,299800,1,1,6,54,1,2, ,2015
29980002,299800,1,2,6,50,2,2, ,2015
29980003,299800,1,1,3,26,1,1,2,2015
29980004,299800,1,2,3,22,1,1,2,2015
29980005,299800,1,1,2,12,2,2, ,2015
29990001,299900,1,1,4,38,1,1,2,2015
29990002,299900,1,2,4,38,1,1,12,2015
29990003,299900,1,2,2,10,2,2, ,2015
29990004,299900,1,2,1,9,2,2, ,2015
30010001,300100,1,1,6,54,1,1,12,2015
30010002,300100,1,2,6,51,1,2, ,2015
30010004,300100,1,2,3,22,1,1,2,2015
30020001,300200,1,1,5,47,1,2, ,2015
30020002,300200,1,2,5,46,1,2, ,2015
30030001,300300,1,1,5,48,1,1,12,2015
30050002,300500,1,2,8,97,2,2, ,2015
30060001,300600,1,2,4,35,1,1,2,2015
30080001,300800,1,2,6,50,1,2, ,2015
30090001,300900,1,2,5,42,1,2, ,2015
30100001,301000,1,2,7,67,1,2, ,2015
30100002,301000,1,1,4,35,1,2, ,2015
30130001,301300,1,1,4,38,1,2, ,2015
30130002,301300,1,2,4,38,1,2, ,2015
30130003,301300,1,1,2,10,1,2, ,2015
30130004,301300,1,2,1,7,1,2, ,2015
30140001,301400,1,1,6,51,1,2, ,2015
30140002,301400,1,2,5,47,1,2, ,2015
30140003,301400,1,2,3,22,1,1,2,2015
30140004,301400,1,1,2,18,1,1,2,2015
30150001,301500,1,1,8,81,1,2, ,2015
30150002,301500,1,2,8,75,1,2, ,2015
30160002,301600,1,2,8,74,1,2, ,2015
30170001,301700,1,1,7,65,1,2, ,2015
30190001,301900,1,1,8,79,1,2, ,2015
30190002,301900,1,2,7,69,1,2, ,2015
30210001,302100,1,1,5,46,1,1,2,2015
30210002,302100,1,2,5,46,1,1,2,2015
30210003,302100,1,2,2,17,1,1,12,2015
30210004,302100,1,1,2,14,1,1,12,2015
30230001,302300,1,1,8,93,1,2, ,2015
30240001,302400,1,1,7,63,1,2, ,2015
30240002,302400,1,2,6,58,2,2, ,2015
30240004,302400,1,1,4,32,1,1,12,2015
30240101,302401,1,1,4,35,1,2, ,2015
30240102,302401,1,2,4,34,1,1,12,2015
30270001,302700,1,1,5,46,1,1,12,2015
30270002,302700,1,2,5,48,1,2, ,2015
30280001,302800,1,2,8,78,1,2, ,2015
30290001,302900,1,2,8,80,1,2, ,2015
30300001,303000,1,1,4,39,1,1,12,2015
30300002,303000,1,2,5,40,1,2, ,2015
30310001,303100,1,2,6,51,1,2, ,2015
30320001,303200,1,1,6,59,1,2, ,2015
30320002,303200,1,2,6,51,1,1,12,2015
30330001,303300,1,1,8,91,1,2, ,2015
30330002,303300,1,2,8,84,1,2, ,2015
30340001,303400,1,2,4,33,1,1,12,2015
30360001,303600,1,1,7,63,1,2, ,2015
30360002,303600,1,2,7,62,1,2, ,2015
40010001,400100,1,1,6,57,1,1,12,2015
40020001,400200,1,1,8,70,1,1,12,2015
40020002,400200,1,2,7,66,1,1,12,2015
40030001,400300,1,2,3,25,1,1,1,2015
40040001,400400,1,1,6,52,1,2, ,2015
40040002,400400,1,2,6,52,1,1,12,2015
40050002,400500,1,2,5,43,1,2, ,2015
40060001,400600,1,1,5,42,1,1,12,2015
40060002,400600,1,2,5,41,1,1,12,2015
40070001,400700,1,2,7,61,1,2, ,2015
40070002,400700,1,1,7,64,1,2, ,2015
40070003,400700,1,1,4,35,1,1,12,2015
40080001,400800,1,2,4,39,1,1,12,2015
40080002,400800,1,1,5,41,1,2, ,2015
40090001,400900,1,1,5,49,1,2, ,2015
40090002,400900,1,2,5,48,1,2, ,2015
40090004,400900,1,1,3,20,1,1,2,2015
40100001,401000,1,2,3,27,1,1,12,2015
40110001,401100,1,1,5,49,1,2, ,2015
40110002,401100,1,2,5,49,1,2, ,2015
40120001,401200,1,1,5,41,1,1,12,2015
40120002,401200,1,2,5,41,1,1,12,2015
40130001,401300,1,2,7,67,1,1,12,2015
40140001,401400,1,1,5,43,1,2, ,2015
40140002,401400,1,2,5,43,1,1,12,2015
40160001,401600,1,1,5,46,1,1,12,2015
40170001,401700,1,2,6,55,1,2, ,2015
40170002,401700,1,2,3,23,1,1,12,2015
40180001,401800,1,2,6,59,1,1,12,2015
40190001,401900,1,1,7,61,1,2, ,2015
40190002,401900,1,1,4,32,1,1,1,2015
40190003,401900,1,2,3,26,1,1,1,2015
40200001,402000,1,1,6,54,1,2, ,2015
40200002,402000,1,2,6,54,1,2, ,2015
40200003,402000,1,2,3,20,1,1,15,2015
40210001,402100,1,2,7,60,1,2, ,2015
40220001,402200,1,2,6,55,1,2, ,2015
40220002,402200,1,1,6,58,1,2, ,2015
40220003,402200,1,2,3,27,1,2, ,2015
40220004,402200,1,2,3,26,1,2, ,2015
40230001,402300,1,1,6,57,1,1,12,2015
40230002,402300,1,2,7,62,1,1,12,2015
40230003,402300,1,2,3,27,1,1,12,2015
40230004,402300,1,2,3,23,1,1,12,2015
40240001,402400,1,1,5,45,1,1,12,2015
40240002,402400,1,2,5,41,1,1,12,2015
40250001,402500,1,2,8,84,1,2, ,2015
40260001,402600,1,1,6,50,1,2, ,2015
40260002,402600,1,2,5,47,1,1,12,2015
40260003,402600,1,2,2,19,1,1,2,2015
40270001,402700,1,1,7,65,1,2, ,2015
40270002,402700,1,2,7,62,1,2, ,2015
40280001,402800,1,2,6,52,1,1,12,2015
40290001,402900,1,1,5,42,1,1,12,2015
40290002,402900,1,2,5,40,1,1,12,2015
40300001,403000,1,2,6,50,1,2, ,2015
40300002,403000,1,2,8,86,2,2, ,2015
40310001,403100,1,1,5,43,1,2, ,2015
40310002,403100,1,2,4,39,1,1,12,2015
40320001,403200,1,1,5,47,1,1,12,2015
40320002,403200,1,2,5,46,1,1,12,2015
40330001,403300,1,2,8,80,1,2, ,2015
40340001,403400,1,1,5,44,1,1,12,2015
40340002,403400,1,2,4,39,1,1,12,2015
40350001,403500,1,1,4,36,1,1,12,2015
40350002,403500,1,2,4,37,1,1,1,2015
40360001,403600,1,2,6,58,1,1,12,2015
40360002,403600,1,2,4,31,1,1,12,2015
40370001,403700,1,1,5,40,1,1,12,2015
40370002,403700,1,2,5,40,1,1,12,2015
40380001,403800,1,1,8,74,1,2, ,2015
40380002,403800,1,2,7,67,1,2, ,2015
40390001,403900,1,1,6,57,1,1,12,2015
40390002,403900,1,2,6,53,1,2, ,2015
40400002,404000,1,2,6,58,1,2, ,2015
40410001,404100,1,1,7,67,1,1,12,2015
40410002,404100,1,2,7,65,1,2, ,2015
40420001,404200,1,2,4,31,1,1,15,2015
40420002,404200,1,1,3,28,1,1,1,2015
40430001,404300,1,1,4,35,1,1,1,2015
40430002,404300,1,2,4,35,1,2, ,2015
40440001,404400,1,1,5,41,1,1,1,2015
40440003,404400,1,2,8,70,2,2, ,2015
40450001,404500,1,1,5,49,1,1,12,2015
40450002,404500,1,2,5,49,1,1,12,2015
40450003,404500,1,2,2,19,1,1,12,2015
40450004,404500,1,1,2,16,1,1,12,2015
