사업장명,도로명전체,인허가일자,영업상태명,위생업태명,x_wgs84,y_wgs84
놀숲산본점,"경기도 군포시 산본로323번길 16-29, 3층 304(일부)호 (산본동, 청송프라자)",20151019,운영중,커피숍,126.93115958414799,37.35988769717878
one week(원위크),"서울특별시 금천구 시흥대로 165, 313동 109호 (시흥동, 남서울힐스테이트 1단지상가)",20151019,운영중,커피숍,126.90124139395057,37.44781229655668
꽃꿈,"서울특별시 강남구 논현로51길 25, 1층 108호 (도곡동, 현대그린아파트 상가동)",20151021,운영중,커피숍,127.039389352835,37.48881649460614
말리커피 삼성로점,"서울특별시 강남구 삼성로96길 19, 1층 (삼성동, 청림빌딩)",20151021,운영중,커피숍,127.0573665371535,37.50927471412095
벨구커피,"서울특별시 강남구 영동대로 513, 지상1층 Hall A호 (삼성동, 코엑스)",20151021,운영중,커피숍,124.87027781269322,32.57392676984479
에스프레소비비안,"서울특별시 강남구 영동대로 513, 지상3층 HAll C호 (삼성동, 코엑스 )",20151021,운영중,커피숍,124.87027781269322,32.57392676984479
카페 다가티,"전라남도 무안군 삼향읍 오룡3길 22, 1층 (전남사회복지회관)",20151021,운영중,커피숍,124.87027781269322,32.57392676984479
커피베이 여수신월점,전라남도 여수시 신월로 559 (신월동),20151021,운영중,커피숍,127.70813373194424,34.72420727971918
산토리니카페,"경상북도 포항시 북구 흥해읍 해안로 1800, 1층",20151019,운영중,커피숍,124.87027781269322,32.57392676984479
이디야 양산금산점,"경상남도 양산시 동면 금오3길 10, 1층",20150916,운영중,커피숍,124.87027781269322,32.57392676984479
빽다방 대전시청역점,"대전광역시 서구 둔산중로 40, 1층 101,134호 (둔산동)",20150903,운영중,커피숍,127.38723273541491,36.35031281390605
잇츠,경상북도 김천시 연화지1길 16 (교동),20151023,운영중,커피숍,128.09363182766356,36.13820185163423
마노(MANO),"서울특별시 서대문구 간호대로2길 10 (홍제동, 1층)",20151022,운영중,커피숍,126.94915971408882,37.596956804869535
빽다방 산본역점,"경기도 군포시 산본로323번길 16-5, 1층 (산본동, 농협중앙회군포시지부)",20150911,운영중,커피숍,126.93192316762527,37.35897138390679
디스커버리 카페,"인천광역시 서구 완정로 70, 5층 502호 (마전동, 영남탑스빌웰빙타운)",20150903,운영중,커피숍,126.6674731837201,37.59793082199791
와플대학 청계캠퍼스,"경기도 의왕시 청계1로 29, 103호 (청계동, 청계 휴먼시아 상가 우측)",20101006,운영중,커피숍,126.9981858978582,37.39118364723007
카페 루앤비(의왕포일점),"경기도 의왕시 봇들2길 16, 1층 (포일동)",20150903,운영중,커피숍,126.98294948082918,37.39715523121717
세븐일레븐자양로점,"서울특별시 광진구 자양로13길 36 (자양동, 편의점내)",20150903,운영중,커피숍,127.08230106929658,37.5348577868696
쥬씨 송도센트럴파크점,"인천광역시 연수구 센트럴로 160, 지상1층 182호 (송도동, 송도센트럴파크푸르지오 판매시설동 )",20151016,운영중,커피숍,126.64400478080884,37.39257548209961
다방24,"울산광역시 중구 화합로 351, 1층 (반구동)",20151016,운영중,커피숍,129.34111771173508,35.55752615954131
커피에뚜알,"울산광역시 중구 다운로 73, 1층 (다운동)",20151016,운영중,커피숍,129.2699586706979,35.560347563033936
New Healing house(뉴힐링하우스),"경기도 의정부시 신촌로5번길 3, 지상1층 (가능동)",20150911,운영중,커피숍,127.03495436325022,37.75039379287167
반지나와라뚝딱,"경기도 성남시 분당구 판교역로10번길 23 (백현동, L-TOWER 2층 일부(201호 일부))",20150911,운영중,커피숍,127.11143937859411,37.38570536920522
해피해피케이크,"경기도 성남시 분당구 느티로51번길 4-10, 1층 (정자동)",20150911,운영중,커피숍,127.1109338062086,37.36885561789496
공차 신세계백화점 의정부점,"경기도 의정부시 평화로 525, 지상3층 (의정부동, 신세계백화점 의정부점)",20150903,운영중,커피숍,127.04629799942558,37.73753790472562
커피리안(COFFEE LIAN),전라남도 나주시 산포면 산포로 415,20150903,운영중,커피숍,126.80374832933963,35.03520327775054
파스쿠찌전북도청점,"전라북도 전주시 완산구 바우배기2길 11, 102(일부)호 (효자동2가)",20151023,운영중,커피숍,127.10277232509127,35.81716023326835
까페센토레아,"경기도 고양시 덕양구 신도2길 114, 1(일부)층 (삼송동)",20151023,운영중,커피숍,124.87027781269322,32.57392676984479
쥬씨경남대점,"경상남도 창원시 마산합포구 월영동서로 17 (해운동, 파이브스타즈빌딩104호)",20151023,운영중,커피숍,124.87027781269322,32.57392676984479
테라스까페,"경기도 양평군 양서면 두물머리길20번길 7, 1층",20151006,운영중,커피숍,124.87027781269322,32.57392676984479
투썸플레이스삼척교동점,"강원도 삼척시 정상로 71, 1층 (교동)",20150915,운영중,커피숍,129.1747784745441,37.44810715860907
마롱빈,"강원도 춘천시 성심로 41, 1층 (효자동)",20150911,운영중,커피숍,127.7405077392037,37.87998514196619
커피통,"경상남도 진주시 남강로515번길 14 (신안동, 1층)",20150911,운영중,커피숍,128.07384319631157,35.18480313401588
투썸플레이스 수원블라썸파크점,"경기도 수원시 영통구 광교로42번길 55, 1층 (이의동)",20151016,운영중,커피숍,124.87027781269322,32.57392676984479
TWOSOME COFFEE(투썸커피),"경기도 수원시 팔달구 덕영대로 924, 6층 (매산로1가)",20151016,운영중,커피숍,126.99991446398792,37.266161584438024
달 보드레,"경상남도 창원시 마산회원구 내서읍 호계본동로 11-2, 2층",20151016,운영중,커피숍,124.87027781269322,32.57392676984479
커피랩희재,"경기도 군포시 삼성로20번길 11, 1층 (부곡동)",20151008,운영중,커피숍,124.87027781269322,32.57392676984479
교보핫트랙스(주)부산점,"부산광역시 부산진구 중앙대로 658, 1층 (부전동, 교보생명보험 부전동사옥)",20151006,운영중,커피숍,129.05962309963374,35.151542361634085
만나,"부산광역시 중구 해관로 84-1, 1층 (중앙동4가)",20151006,운영중,커피숍,129.03557036020172,35.10640304239756
청춘다방낭만커피,"대구광역시 중구 남산로1길 35 (남산동, 지상1층)",20151006,운영중,커피숍,128.58085298584774,35.85786063438907
달콤커피포항송도비치점,"경상북도 포항시 남구 희망대로 1209 (송도동, 1~3층)",20150917,운영중,커피숍,124.87027781269322,32.57392676984479
요거프레소(장성제니스점),"경상북도 포항시 북구 새천년대로1249번길 10-6, 1층 (장성동)",20150917,운영중,커피숍,124.87027781269322,32.57392676984479
카페반짝이,"경기도 광명시 광이로13번길 17-5, 1층 (광명동)",20151020,운영중,커피숍,124.87027781269322,32.57392676984479
체크인부산,부산광역시 중구 광복로97번길 14 (광복동1가),20151016,운영중,커피숍,124.87027781269322,32.57392676984479
복고다방(유성온천점),"대전광역시 유성구 대학로 34, 지상1층 105호 (봉명동)",20151016,운영중,커피숍,127.34302221354658,36.35646139521766
까로치아 홍인점,"대전광역시 유성구 대학로 28, 지상1층 1호 (봉명동, 홍인오피스텔)",20151016,운영중,커피숍,127.34293255303653,36.35619690909772
플로릭카페,"서울특별시 동대문구 천장산로7길 64, 1층 (이문동)",20151016,운영중,커피숍,127.05433383160283,37.59824701174007
커피인디고,"강원도 원주시 우산초교길 62, 지상1층 (우산동)",20151006,운영중,커피숍,127.9353785172459,37.368100376198946
스타벅스 대전전민점,"대전광역시 유성구 유성대로 1722, 지상1층 (전민동)",20150917,운영중,커피숍,127.40050792754721,36.39947163326171
Been 츄러스앤커피,"충청북도 청주시 흥덕구 백봉로170번길 44, 101호 (봉명동)",20151019,운영중,커피숍,124.87027781269322,32.57392676984479
따스한봄날에,"충청북도 청주시 흥덕구 오송읍 오송생명1로 152, 상가1동 105호 (오송힐데스하임아파트 )",20151019,운영중,커피숍,124.87027781269322,32.57392676984479
레니본테이블(Renee Von Table),"충청북도 청주시 흥덕구 대농로 39, 1층 (복대동, LK트리플렉스B동 108호 일부)",20151019,운영중,커피숍,124.87027781269322,32.57392676984479
더블유카페,서울특별시 동대문구 장한로 3 (장안동),20151020,운영중,커피숍,127.06456788123924,37.5621467463641
블리즈 홀릭(BLUZ HOLIC),부산광역시 영도구 절영로 192 (영선동4가),20151023,운영중,커피숍,129.04332825266664,35.079913374410026
카페루앤비,"광주광역시 서구 풍금로37번길 1, 1층 (풍암동)",20151016,운영중,커피숍,126.86337025321659,35.122529785291256
꽃날,"광주광역시 서구 상무중앙로 64, 1층 (치평동)",20151016,운영중,커피숍,126.84890662057583,35.15266546124253
세컨블럭(Second block),"대구광역시 남구 중앙대로45길 40, 1층 (대명동)",20151013,운영중,커피숍,128.58953637228385,35.8542227633787
모란꽃이피었습니다.,"대구광역시 남구 계명중앙1길 25, 2층 (대명동)",20151014,운영중,커피숍,128.58138834948764,35.85634749097677
아르보니따 천안아산점,"충청남도 아산시 음봉면 음봉로447번길 13, 2동 1층",20151014,운영중,커피숍,124.87027781269322,32.57392676984479
힐링커피,전라북도 전주시 완산구 거마평로 185 (효자동1가),20151006,운영중,커피숍,127.11540878490229,35.80871933252563
더치캐슬,"경기도 남양주시 늘을2로 26, 2층 204호일부호 (호평동, 호평메인씨네마타워)",20151006,운영중,커피숍,127.24407629017107,37.65507365534636
셀렉토커피,경기도 남양주시 사릉로 11 (금곡동),20151006,운영중,커피숍,127.2068656323691,37.63437867741282
코레일유통(주) 그린브라우니,세종특별자치시 조치원읍 으뜸길 215 (조치원역 2층),20150917,운영중,커피숍,124.87027781269322,32.57392676984479
드롭탑(수완아동병원점),"광주광역시 광산구 수완로 6, B동 1층 (신가동)",20151019,운영중,커피숍,126.82944788182527,35.18570686218188
생활창작가게키(KEY),"서울특별시 강남구 영동대로 513, 지상3층 Hall D호 (삼성동, 코엑스 )",20151019,운영중,커피숍,124.87027781269322,32.57392676984479
디에떼에스프레소인후한별점,"전라북도 전주시 덕진구 견훤로 215, 1층 (인후동1가)",20151019,운영중,커피숍,127.15868486646886,35.83072600629536
사도더치커피,전라북도 전주시 완산구 충경로 16 (다가동3가),20151019,운영중,커피숍,127.14114132999002,35.816685664488496
정읍시립미술관카페까미나레,"전라북도 정읍시 시기4길 7, 1층 (시기동)",20151019,운영중,커피숍,126.86162721140367,35.5523857443468
커피마노,충청북도 진천군 진천읍 문화6안길 14-14,20150903,운영중,커피숍,124.87027781269322,32.57392676984479
쥬씨 수서역점,"서울특별시 강남구 밤고개로1길 10, 비224호 (수서동, 수서현대벤쳐빌)",20151022,운영중,커피숍,127.10184864324835,37.488016888119446
에펠크레페바나나쵸코킹,"서울특별시 강남구 삼성로61길 41, 지상1층 (대치동)",20151023,운영중,커피숍,127.05718456170338,37.49844235392541
카페베네제주신비점,"제주특별자치도 제주시 1100로 2894-49, 1층 (노형동)",20140423,운영중,커피숍,126.48765303438674,33.4499352463935
팔팔공일이사브레이크,"경상북도 구미시 송정대로 46, 102호 (송정동, 1층)",20151014,운영중,커피숍,128.343821740281,36.11752965718685
아인,"경기도 부천시 원미구 중동로 244 (중동, 상록센트럴타워 106호 일부)",20151016,운영중,커피숍,124.87027781269322,32.57392676984479
세컨드(2nd),"경기도 시흥시 서울대학로278번길 19-14, 111호 (정왕동, 배곧프라자)",20151019,운영중,커피숍,124.87027781269322,32.57392676984479
세미콜론 커피(Semicolon Coffee),"서울특별시 송파구 백제고분로48길 9, 1층 102호 (방이동)",20151021,운영중,커피숍,127.11443247191782,37.511590278276664
The order(디오더),"서울특별시 송파구 올림픽로10길 25, 101호 (잠실동)",20151021,운영중,커피숍,127.0815770866744,37.509354544317254
커피베이횡성점,강원도 횡성군 횡성읍 앞들서1로 16,20151021,운영중,커피숍,124.87027781269322,32.57392676984479
정의골작은정원,제주특별자치도 서귀포시 표선면 성읍정의현로122번길 7-8,20151021,운영중,커피숍,126.79871550370311,33.39357786814606
할리스커피전주하가점,"전라북도 전주시 덕진구 가련산로 25, 1층 101,102호 (덕진동2가)",20151021,운영중,커피숍,127.11114488884554,35.84210027026668
마시그래이,경상북도 영천시 충효로 79-1 (문외동),20151016,운영중,커피숍,128.9379787138819,35.97373322154608
chef's cafe,"서울특별시 은평구 연서로 455, 536동 지하1층 106호 (진관동, 은평뉴타운 제각말)",20151021,운영중,커피숍,126.91673282963674,37.63473085849265
코지 갤러리 엘렌실라,"서울특별시 중구 동호로 지하 384 (방산동, 청계5가쇼핑센타  35호)",20151021,운영중,커피숍,124.87027781269322,32.57392676984479
