사업장명,도로명전체,인허가일자,영업상태명,위생업태명,GRS80_X,GRS80_Y,x_wgs84,y_wgs84
BHC 여주점,경기도 여주시 청심로 140,20091222,운영중,통닭(치킨),256358.97876,522276.438353,127.63564982226468,37.298016824630714
포차대첩,경기도 여주시 가남읍 태평중앙1길 3,20140313,운영중,통닭(치킨),248541.554327,511607.564684,127.54678918095443,37.20233063065204
백촌,충청남도 부여군 부여읍 부장대로 59-1,20050920,운영중,통닭(치킨),191856.471278,409159.850566,126.90935869253647,36.28037976210419
시골옛날통닭,충청남도 부여군 내산면 성충로 1015-5,20051213,운영중,통닭(치킨),180561.464607,408312.573275,126.78366159446742,36.27258285241141
나들가게,충청남도 부여군 규암면 충절로 2241-12,19981001,운영중,통닭(치킨),189577.778278,408124.840646,126.88400960741271,36.27103043936296
코리엔탈 깻잎칩킨,충청남도 부여군 부여읍 궁남로 6,19920627,운영중,통닭(치킨),192132.098704,408644.314179,126.91243174143978,36.27573608154207
멕시카나부여점,"충청남도 부여군 부여읍 계백로 418, 103호",20130313,운영중,통닭(치킨),193029.527931,409383.291399,126.9224133606095,36.28240257314379
비젼치킨호프,"충청남도 부여군 규암면 호수로 32, 대동황토방아파트 상가동 112호",20130710,운영중,통닭(치킨),187644.247214,408293.418825,126.86248845193768,36.272526844665606
치코파닭,"전라북도 익산시 신동로 142, 102호 (신동, 청솔@상가)",19991106,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
루팡J,전라북도 익산시 하나로11길 39 (영등동),19950224,운영중,통닭(치킨),197942.187432,373503.319961,126.97718870731902,35.95906968039025
내가꼬신닭,"전라북도 익산시 동서로19길 74 (신동, 밀레니엄 로데오 타운 110호)",20150304,운영중,통닭(치킨),196247.837096,373650.427899,126.95840577953572,35.960390435740145
만나 시장통닭,"전라북도 익산시 무왕로 1153, 상가동 201호 (어양동,주공6단지)",20070116,운영중,통닭(치킨),198622.570171,373535.436714,126.98473083956671,35.95936032593836
또봉이통닭(영등점),"전라북도 익산시 하나로13길 38, 108동 1층 107호 (영등동, 우남그랜드타운 상가)",20140814,운영중,통닭(치킨),198043.843759,373740.977683,126.97831500387223,35.961211755072824
조선갈비,전라북도 익산시 동서로51길 76 (어양동),20130219,운영중,통닭(치킨),198082.783973,373391.685938,126.97874751949742,35.95806387608117
오꾸닭(부송점),"전라북도 익산시 부송로 122, 1층 (부송동)",20131114,운영중,통닭(치킨),199104.613996,373889.889199,126.99007401830463,35.9625553531546
거래처,"전라북도 익산시 궁동로 99 (어양동,(1층))",20011019,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
김여사양꼬치 제일양념통닭,,20090901,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
간이역,"전라북도 익산시 동서로45길 43-23 (어양동,(1층))",20090909,운영중,통닭(치킨),198258.449128,372813.952012,126.98069604744501,35.95285743334754
하림맥시칸,"전라북도 익산시 선화로69길 48 (부송동,1층(우남B/D))",20080609,운영중,통닭(치킨),199456.469264,373379.53931,126.99397493000524,35.957956136258545
술마차,"전라북도 익산시 선화로 138 (모현동1가,(1층))",20080903,운영중,통닭(치킨),195105.796746,372239.087781,126.94575450869068,35.947665814401084
목마루치킨호프,전라북도 익산시 군익로11길 24-2 (송학동),20110428,폐업 등,통닭(치킨),194237.485369,371819.130585,126.93613352563081,35.943876251119335
리오치킨,"전라북도 익산시 배산로 73 (모현동1가,(1층))",20080718,폐업 등,통닭(치킨),194433.456871,371893.260857,126.93830497517891,35.944545479986516
제일치킨2호점,전라북도 익산시 동서로59길 1 (어양동),20081126,운영중,통닭(치킨),198161.018303,373176.223551,126.97961525169976,35.95612219290208
김범수김밥,전라북도 익산시 함열읍 함열중앙로 16,19930517,운영중,통닭(치킨),196316.98277,386788.229889,126.95911116731057,36.07879259099044
교촌치킨(영등1호점),전라북도 익산시 고봉로 274 (영등동),20010412,운영중,통닭(치킨),197346.440917,373197.094807,126.97058575369249,35.9563084197909
다사랑치킨.피자(금마점),전라북도 익산시 금마면 금마길 28-1 ((1층)),20000114,운영중,통닭(치킨),204735.57668,376849.874551,127.05251484617922,35.989220765684856
옛장터닭강정,전라북도 익산시 부송1로 47-1 (부송동),20120404,폐업 등,통닭(치킨),198865.514268,373334.065996,126.98742422438549,35.95754580486771
서해막걸리,전라북도 익산시 선화로23길 9 (모현동1가),20110428,운영중,통닭(치킨),195169.404481,372341.023727,126.94645889260654,35.94858481968439
또래오래 모현점(부영상가),"전라북도 익산시 선화로 41, 상가동 1층 104호 (모현동1가, 익산배산사랑으로부영1차@)",20140117,운영중,통닭(치킨),194261.923423,372672.172052,126.93639821366973,35.9515643551892
짝태&노가리 모현2호점,"전라북도 익산시 고현로 90, 1층 (모현동1가)",20141124,운영중,통닭(치킨),194896.886316,371950.818772,126.94344087724403,35.94506674592752
또봉이통닭신동점,"전라북도 익산시 인북로 334, 1층 102호 (신동, 익산금호어울림상가)",20141216,운영중,통닭(치킨),196588.754201,373340.402324,126.9621863125545,35.95759761228958
옛날통닭,"전라북도 익산시 무왕로32길 78 (팔봉동, 기안파인골드빌2차상가 109호)",20051108,운영중,통닭(치킨),201467.210284,374223.690875,127.01626567155756,35.965563012847056
앤,전라북도 익산시 하나로11길 32-7 (영등동),20090330,운영중,통닭(치킨),198009.05325,373587.78435,126.97792971738384,35.95983104569366
옛날통닭,전라북도 부안군 부안읍 진성길 20,20140814,운영중,통닭(치킨),176385.645569,347570.671422,126.73899783118382,35.72506885464792
전라민국포차,전라북도 부안군 부안읍 진성길 4,20130807,운영중,통닭(치킨),176365.189161,347410.621011,126.73877644406818,35.723625884382855
스모프양념통닭가흥점,"경상북도 영주시 가흥로 343-1, 상가동 103호 (가흥동, 영주가흥3단지)",20030804,운영중,통닭(치킨),343727.767884,470982.577669,128.61099598565653,36.82661383567467
마늘품은닭영주점,경상북도 영주시 원당로 199 (하망동),20141001,운영중,통닭(치킨),345668.513749,471145.510199,128.63277237529357,36.82778475363084
대박치킨,경상북도 영주시 구성로142번길 7 (조암동),20090814,운영중,통닭(치킨),345416.769494,468734.797956,128.6294911780741,36.806109101285394
영심이네솥뚜껑,서울특별시 노원구 한글비석로24마길 6 (상계동),19991008,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
올드보이,"서울특별시 노원구 노해로 506 (상계동,주공6단지바상가107호)",20010605,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
삼호치킨,"서울특별시 노원구 마들로 127, 7호 (월계동,삼호상가)",19930827,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
옛날통닭,"서울특별시 노원구 석계로 104, 104호 (월계동, 그린빌딩)",20130307,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
오븐에 빠진 닭,"서울특별시 노원구 한글비석로20길 43, 1층 (중계동)",20120824,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
가장생각나는족발,"서울특별시 노원구 노해로 482, 1층 (상계동)",20130326,폐업 등,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
정성 고로케,"서울특별시 노원구 석계로3길 17 (월계동, 1층)",20120904,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
이서방양념치킨,"서울특별시 노원구 중계로 230, 207동 (중계동, 주공2단지)",19930205,폐업 등,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
해와커피달과술,서울특별시 노원구 한글비석로46길 48 (상계동),20070404,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
통닭과노가리,"서울특별시 노원구 동일로 1541, 상가동 114호 (상계동, 주공11단지)",20110523,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
호식이두마리치킨,"서울특별시 노원구 덕릉로 459-37 (상계동,상계주공1단지 107호)",20110608,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
네네치킨,"서울특별시 노원구 중계로12가길 29, 1층 3호 (중계동, 수암빌딩)",20091203,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
치킨매니아,"서울특별시 노원구 노원로 522 (상계동,(노원로 522))",20050318,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
돈피치,서울특별시 노원구 공릉로58길 82 (하계동),20100317,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
빽다방 광운대점,서울특별시 노원구 광운로 43 (월계동),20040913,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
참이맛하계점,"서울특별시 노원구 섬밭로 201 (하계동, 시영5단지상가 101호,102호,103호)",20090226,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
진가네옛날통닭,"서울특별시 노원구 상계로1길 74, 110호 (상계동,동진상가)",20100415,폐업 등,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
B.H.C.치킨 중계수암점,,20021216,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
페리카나(공릉점),서울특별시 노원구 동일로175길 12-1 (공릉동),20060216,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
부어치킨,"서울특별시 노원구 중계로 230 (중계동,5단지1상가 105호)",20070807,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
강정이기가막혀,충청북도 충주시 국원대로 68 (교현동),20060421,운영중,통닭(치킨),282618.339517,486912.296034,127.92788890224072,36.97744516266741
네네치킨3호점,충청북도 충주시 중원대로 3393 (문화동),20031215,운영중,통닭(치킨),282203.528708,486088.154456,127.92314101013217,36.97005621916216
부산통닭,충청북도 충주시 성서7길 6 (성서동),19780712,운영중,통닭(치킨),282982.152548,486070.746746,127.9318819529975,36.969831079264
빙수와떡볶이,충청북도 충주시 금봉4길 9 (용산동),20090204,운영중,통닭(치킨),283848.54153,485282.185911,127.94152272874533,36.962649660780315
맛대로치킨,충청북도 충주시 연수로 6-4 (금릉동),20001006,운영중,통닭(치킨),282699.601523,488430.468632,127.92896775584316,36.99111624632726
공원앞치킨,충청북도 충주시 대소원면 첨단쉼터3길 17-3,20120514,운영중,통닭(치킨),273825.385668,487716.16746,127.8292235575747,36.98541868889742
영심이,충청북도 충주시 신니면 신덕로 781-5,20000506,운영중,통닭(치킨),265601.200475,488887.922395,127.73695687838642,36.99658559811702
비비큐칠금점,"충청북도 충주시 금릉로 48, 상가동 105호 (칠금동)",19980318,운영중,통닭(치킨),281989.751727,487592.263626,127.92090388119684,36.98362642024388
상아가마솥통닭,충청북도 충주시 형설로 187 (성내동),20120605,운영중,통닭(치킨),283543.117857,486169.432405,127.93819168940375,36.97067059591863
티바두마리치킨목행점,충청북도 충주시 행정9길 20 (목행동),20110331,운영중,통닭(치킨),281726.355706,490815.526494,127.91829495287398,37.012689855724666
처가집양념치킨지현점,충청북도 충주시 사직산8길 22 (지현동),20111208,운영중,통닭(치킨),282598.050943,486037.781713,127.92756543849977,36.96956784890897
온천가,충청북도 충주시 수안보면 주정산로 32,20110805,운영중,통닭(치킨),288222.072102,472473.708006,127.98913503768888,36.84685060109674
맛있는파닭,충청북도 충주시 충열1길 20-5 (단월동),20100819,폐업 등,통닭(치킨),280458.119101,483696.996121,127.90328787311776,36.94866322179899
홍두깨식당,충청북도 충주시 앙성면 가곡로 1504,20130624,운영중,통닭(치킨),271124.74962,499320.207825,127.79998828543249,37.09017778062813
깻잎칩킨,충청북도 충주시 거룡8길 35 (용산동),20130627,운영중,통닭(치킨),283368.931637,485496.889061,127.93616160236232,36.96462664425763
디디치킨한국교통대점,충청북도 충주시 대소원면 독정3길 8,20140902,운영중,통닭(치킨),277499.886589,484657.820041,127.87017839738142,36.957568061594536
더쉐프치킨,충청북도 충주시 앙성면 산전장수1길 103,20130821,운영중,통닭(치킨),270789.339488,500597.262674,127.79633644302118,37.101709184020876
팡팡떡볶이,충청북도 충주시 연수로 57 (연수동),20140522,운영중,통닭(치킨),283232.355488,488493.598266,127.9349584411484,36.991638040400105
명지점 굽네치킨,"부산광역시 강서구 명지오션시티2로 71 (명지동, 극동스타클래스상가 205호)",20090330,운영중,통닭(치킨),373388.18933,277974.531588,128.90115622171822,35.083160190979896
불로만숯불바베큐,부산광역시 강서구 명지오션시티5로 16 (명지동),20100224,운영중,통닭(치킨),373667.724191,277946.403724,128.90421385430744,35.08285871155315
새벽 해장국,부산광역시 강서구 낙동남로582번가길 18-7 (녹산동),20141105,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
봉구비어,부산광역시 강서구 명지오션시티4로 94 (명지동),20130509,운영중,통닭(치킨),373586.354781,277705.253057,128.90327162491178,35.080700255863675
